main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,tomorrow?,minimal_n_departures,total_penumpang,maximal_load_factor
PST-CKR,Friday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 15:45:00,CKR,CIKARANG LIPPO RUKO ROXY,60.0,0 days,1.0,6.0,60.0
PST-CKR,Friday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,48.0,0 days,1.0,4.0,48.0
PST-CKR,Friday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,26.665360501567395,0 days,1.0,4.0,26.665360501567395
PST-CKR,Friday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,56.52566614420063,0 days,1.0,6.5,56.52566614420063
PST-CKR,Friday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,75.0,0 days,1.0,8.0,75.0
PST-CKR,Friday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.0,0 days,1.0,4.0,50.0
PST-CKR,Friday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,77.3529411764706,0 days,1.0,8.0,77.3529411764706
PST-CKR,Friday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,53.986486486486484,0 days,1.0,5.0,53.986486486486484
PST-CKR,Friday,2023-11-10 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 23:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Monday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,76.38888888888889,0 days,1.0,7.0,76.38888888888889
PST-CKR,Monday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 08:45:00,CKR,CIKARANG LIPPO RUKO ROXY,35.0,0 days,1.0,3.5,35.0
PST-CKR,Monday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 11:45:00,CKR,CIKARANG LIPPO RUKO ROXY,68.0,0 days,1.0,6.0,68.0
PST-CKR,Monday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 13:45:00,CKR,CIKARANG LIPPO RUKO ROXY,61.666666666666664,0 days,1.0,6.0,61.666666666666664
PST-CKR,Monday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,43.333333333333336,0 days,1.0,5.0,43.333333333333336
PST-CKR,Monday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,55.0,0 days,1.0,5.5,55.0
PST-CKR,Monday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,54.10147991543341,0 days,1.0,5.0,54.10147991543341
PST-CKR,Monday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,46.666666666666664,0 days,1.0,3.0,46.666666666666664
PST-CKR,Saturday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Saturday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 08:45:00,CKR,CIKARANG LIPPO RUKO ROXY,60.0,0 days,1.0,6.0,60.0
PST-CKR,Saturday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 11:45:00,CKR,CIKARANG LIPPO RUKO ROXY,45.0,0 days,1.0,4.5,45.0
PST-CKR,Saturday,2023-11-10 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 12:45:00,CKR,CIKARANG LIPPO RUKO ROXY,10.0,0 days,1.0,1.0,10.0
PST-CKR,Saturday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 13:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,2.0,20.0
PST-CKR,Saturday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 14:45:00,CKR,CIKARANG LIPPO RUKO ROXY,45.0,0 days,1.0,4.5,45.0
PST-CKR,Saturday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 15:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Saturday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,36.25,0 days,1.0,3.5,36.25
PST-CKR,Saturday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,30.0,0 days,1.0,3.0,30.0
PST-CKR,Saturday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.0,0 days,1.0,5.0,50.0
PST-CKR,Saturday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,55.67567567567568,0 days,1.0,5.0,55.67567567567568
PST-CKR,Saturday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,2.0,20.0
PST-CKR,Saturday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,70.0,0 days,1.0,7.0,70.0
PST-CKR,Saturday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,44.0,0 days,1.0,4.5,44.0
PST-CKR,Sunday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,2.0,20.0
PST-CKR,Sunday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 08:45:00,CKR,CIKARANG LIPPO RUKO ROXY,10.0,0 days,1.0,1.0,10.0
PST-CKR,Sunday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 13:45:00,CKR,CIKARANG LIPPO RUKO ROXY,70.0,0 days,1.0,7.0,70.0
PST-CKR,Sunday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 14:45:00,CKR,CIKARANG LIPPO RUKO ROXY,72.41379310344827,0 days,1.0,21.0,72.41379310344827
PST-CKR,Sunday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,77.14285714285714,0 days,1.0,8.0,77.14285714285714
PST-CKR,Sunday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,90.0,0 days,1.0,9.0,90.0
PST-CKR,Sunday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,84.01253918495298,0 days,1.0,20.0,84.01253918495298
PST-CKR,Sunday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,85.34797896866861,0 days,1.0,10.0,85.34797896866861
PST-CKR,Sunday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,83.68237037655506,0 days,1.0,9.5,83.68237037655506
PST-CKR,Sunday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,88.84493021346469,0 days,1.0238095238095237,9.0,88.84493021346469
PST-CKR,Sunday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,87.77777777777777,0 days,1.0,9.0,87.77777777777777
PST-CKR,Thursday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 13:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,2.0,20.0
PST-CKR,Thursday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 14:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,1.0,20.0
PST-CKR,Thursday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 15:45:00,CKR,CIKARANG LIPPO RUKO ROXY,30.0,0 days,1.0,3.0,30.0
PST-CKR,Thursday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,4.0,20.0
PST-CKR,Thursday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,6.0,40.0
PST-CKR,Thursday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Thursday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,55.69105691056911,0 days,1.0,5.0,56.5040650406504
PST-CKR,Thursday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,60.0,0 days,1.0,6.0,60.0
PST-CKR,Thursday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,25.0,0 days,1.0,1.5,25.0
PST-CKR,Thursday,2023-11-10 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 23:45:00,CKR,CIKARANG LIPPO RUKO ROXY,30.0,0 days,1.0,3.0,30.0
PST-CKR,Tuesday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,100.0,0 days,1.0,10.0,100.0
PST-CKR,Tuesday,2023-11-10 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 09:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.0,0 days,1.0,5.0,50.0
PST-CKR,Tuesday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 11:45:00,CKR,CIKARANG LIPPO RUKO ROXY,10.0,0 days,1.0,1.0,10.0
PST-CKR,Tuesday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 13:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Tuesday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 15:45:00,CKR,CIKARANG LIPPO RUKO ROXY,25.0,0 days,1.0,2.5,25.0
PST-CKR,Tuesday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,80.0,0 days,1.0,8.0,80.0
PST-CKR,Tuesday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,65.0,0 days,1.0,6.5,65.0
PST-CKR,Tuesday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,85.0,0 days,1.0,8.5,85.0
PST-CKR,Tuesday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.25,0 days,1.0,5.0,50.25
PST-CKR,Tuesday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,75.0,0 days,1.0,7.5,75.0
PST-CKR,Tuesday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,43.333333333333336,0 days,1.0,2.0,43.333333333333336
PST-CKR,Wednesday,2023-11-10 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 09:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.0,0 days,1.0,5.0,50.0
PST-CKR,Wednesday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 14:45:00,CKR,CIKARANG LIPPO RUKO ROXY,10.0,0 days,1.0,1.0,10.0
PST-CKR,Wednesday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 15:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
PST-CKR,Wednesday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 17:45:00,CKR,CIKARANG LIPPO RUKO ROXY,90.0,0 days,1.0,9.0,90.0
PST-CKR,Wednesday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,70.0,0 days,1.0,7.0,70.0
PST-CKR,Wednesday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,46.25,0 days,1.0,3.0,46.25
PST-CKR,Wednesday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,65.0,0 days,1.0,6.5,65.0
PST-CKR,Wednesday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 21:45:00,CKR,CIKARANG LIPPO RUKO ROXY,96.66666666666667,0 days,1.0,10.0,96.66666666666667
PST-CKR,Wednesday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,56.666666666666664,0 days,1.0,5.0,56.666666666666664
PST-CRB,Friday,2023-11-10 05:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 08:00:00,CRB,CIREBON PILANG RAYA,31.875,0 days,1.0,3.0,31.875
PST-CRB,Friday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 09:00:00,CRB,CIREBON PILANG RAYA,38.275862068965516,0 days,1.0,4.0,38.275862068965516
PST-CRB,Friday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 10:00:00,CRB,CIREBON PILANG RAYA,52.972972972972975,0 days,1.0,5.0,52.972972972972975
PST-CRB,Friday,2023-11-10 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,52.63157894736842,0 days,1.0,5.0,52.63157894736842
PST-CRB,Friday,2023-11-10 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,61.58536585365854,0 days,1.024390243902439,7.0,61.58536585365854
PST-CRB,Friday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,58.90243902439025,0 days,1.0,6.0,58.90243902439025
PST-CRB,Friday,2023-11-10 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,68.28947368421052,0 days,1.0,7.0,68.28947368421052
PST-CRB,Friday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,57.75,0 days,1.0,6.0,57.75
PST-CRB,Friday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,69.28571428571429,0 days,1.0,8.0,70.81632653061224
PST-CRB,Friday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,79.05660377358491,0 days,1.0188679245283019,9.0,80.0
PST-CRB,Friday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,75.07246376811594,0 days,1.0289855072463767,8.0,75.79710144927536
PST-CRB,Friday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,79.9,0 days,1.02,8.0,79.9
PST-CRB,Friday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,79.37888198757764,0 days,1.2608695652173914,9.0,80.14761137949544
PST-CRB,Friday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,87.06666666666666,0 days,1.1,10.0,87.06666666666666
PST-CRB,Friday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,84.45273631840796,0 days,1.0895522388059702,9.0,84.45273631840796
PST-CRB,Friday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,77.14285714285714,0 days,1.0204081632653061,8.0,77.14285714285714
PST-CRB,Friday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,65.52579365079364,1 days,1.0357142857142858,7.0,66.31944444444444
PST-CRB,Monday,2023-11-10 05:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 08:00:00,CRB,CIREBON PILANG RAYA,71.34146341463415,0 days,1.1219512195121952,8.0,74.8780487804878
PST-CRB,Monday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 09:00:00,CRB,CIREBON PILANG RAYA,68.0952380952381,0 days,1.0,7.0,68.0952380952381
PST-CRB,Monday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 10:00:00,CRB,CIREBON PILANG RAYA,61.904761904761905,0 days,1.0,6.0,61.904761904761905
PST-CRB,Monday,2023-11-10 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,54.73684210526316,0 days,1.0,5.0,54.73684210526316
PST-CRB,Monday,2023-11-10 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,64.8780487804878,0 days,1.0,6.0,64.8780487804878
PST-CRB,Monday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,61.8421052631579,0 days,1.0,6.5,61.8421052631579
PST-CRB,Monday,2023-11-10 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,55.68181818181818,0 days,1.0,5.0,55.68181818181818
PST-CRB,Monday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,53.25,0 days,1.0,5.0,53.25
PST-CRB,Monday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,59.09090909090909,0 days,1.0,5.0,59.09090909090909
PST-CRB,Monday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,61.86046511627907,0 days,1.0,6.0,61.86046511627907
PST-CRB,Monday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,63.40909090909091,0 days,1.0,6.5,63.40909090909091
PST-CRB,Monday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,63.63636363636363,0 days,1.0,6.0,63.63636363636363
PST-CRB,Monday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,63.07692307692308,0 days,1.0,6.0,63.07692307692308
PST-CRB,Monday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,45.77777777777778,0 days,1.0,4.0,45.77777777777778
PST-CRB,Monday,2023-11-10 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,50.3125,0 days,1.0,4.0,50.3125
PST-CRB,Monday,2023-11-10 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,55.18518518518518,0 days,1.0,6.0,55.18518518518518
PST-CRB,Monday,2023-11-10 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,52.38095238095238,1 days,1.0,5.0,52.38095238095238
PST-CRB,Monday,2023-11-10 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-11 01:00:00,CRB,CIREBON PILANG RAYA,10.0,1 days,1.0,1.0,10.0
PST-CRB,Saturday,2023-11-10 05:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 08:00:00,CRB,CIREBON PILANG RAYA,44.61538461538461,0 days,1.0,4.0,44.61538461538461
PST-CRB,Saturday,2023-11-10 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 09:00:00,CRB,CIREBON PILANG RAYA,51.470588235294116,0 days,1.0,5.0,51.470588235294116
PST-CRB,Saturday,2023-11-10 07:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 10:00:00,CRB,CIREBON PILANG RAYA,63.529411764705884,0 days,1.0,6.5,63.529411764705884
PST-CRB,Saturday,2023-11-10 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,51.08108108108108,0 days,1.0,5.0,51.08108108108108
PST-CRB,Saturday,2023-11-10 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,64.61538461538461,0 days,1.0,7.0,64.61538461538461
PST-CRB,Saturday,2023-11-10 10:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,60.51282051282051,0 days,1.0,6.0,60.51282051282051
PST-CRB,Saturday,2023-11-10 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,61.46341463414634,0 days,1.0,6.0,61.46341463414634
PST-CRB,Saturday,2023-11-10 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,57.94117647058823,0 days,1.0,5.5,57.94117647058823
PST-CRB,Saturday,2023-11-10 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,67.3170731707317,0 days,1.0,7.0,67.3170731707317
PST-CRB,Saturday,2023-11-10 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,63.802083333333336,0 days,1.0,6.0,63.802083333333336
PST-CRB,Saturday,2023-11-10 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,75.46511627906976,0 days,1.0232558139534884,8.0,75.46511627906976
PST-CRB,Saturday,2023-11-10 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,74.43181818181819,0 days,1.0,8.0,75.45454545454545
PST-CRB,Saturday,2023-11-10 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,73.04054054054055,0 days,1.027027027027027,8.0,74.12162162162163
PST-CRB,Saturday,2023-11-10 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,75.27777777777777,0 days,1.0,8.0,75.27777777777777
